scheme,time_ns,time_us,queue_bytes
bcc,2072636000,72636.0,0
bcc,2072637000,72637.0,0
bcc,2072638000,72638.0,0
bcc,2072639000,72639.0,0
bcc,2072640000,72640.0,0
bcc,2072641000,72641.0,0
bcc,2072642000,72642.0,0
bcc,2072643000,72643.0,0
bcc,2072644000,72644.0,0
bcc,2072645000,72645.0,0
bcc,2072646000,72646.0,0
bcc,2072647000,72647.0,0
bcc,2072648000,72648.0,0
bcc,2072649000,72649.0,0
bcc,2072650000,72650.0,0
bcc,2072651000,72651.0,0
bcc,2072652000,72652.0,0
bcc,2072653000,72653.0,0
bcc,2072654000,72654.0,0
bcc,2072655000,72655.0,0
bcc,2072656000,72656.0,0
bcc,2072657000,72657.0,0
bcc,2072658000,72658.0,0
bcc,2072659000,72659.0,0
bcc,2072660000,72660.0,0
bcc,2072661000,72661.0,0
bcc,2072662000,72662.0,0
bcc,2072663000,72663.0,0
bcc,2072664000,72664.0,0
bcc,2072665000,72665.0,0
bcc,2072666000,72666.0,0
bcc,2072667000,72667.0,0
bcc,2072668000,72668.0,0
bcc,2072669000,72669.0,0
bcc,2072670000,72670.0,0
bcc,2072671000,72671.0,0
bcc,2072672000,72672.0,0
bcc,2072673000,72673.0,0
bcc,2072674000,72674.0,0
bcc,2072675000,72675.0,0
bcc,2072676000,72676.0,0
bcc,2072677000,72677.0,0
bcc,2072678000,72678.0,0
bcc,2072679000,72679.0,0
bcc,2072680000,72680.0,0
bcc,2072681000,72681.0,0
bcc,2072682000,72682.0,0
bcc,2072683000,72683.0,0
bcc,2072684000,72684.0,0
bcc,2072685000,72685.0,0
bcc,2072686000,72686.0,0
bcc,2072687000,72687.0,0
bcc,2072688000,72688.0,0
bcc,2072689000,72689.0,0
bcc,2072690000,72690.0,0
bcc,2072691000,72691.0,0
bcc,2072692000,72692.0,0
bcc,2072693000,72693.0,0
bcc,2072694000,72694.0,0
bcc,2072695000,72695.0,0
bcc,2072696000,72696.0,0
bcc,2072697000,72697.0,0
bcc,2072698000,72698.0,0
bcc,2072699000,72699.0,0
bcc,2072700000,72700.0,0
bcc,2072701000,72701.0,0
bcc,2072702000,72702.0,0
bcc,2072703000,72703.0,0
bcc,2072704000,72704.0,0
bcc,2072705000,72705.0,0
bcc,2072706000,72706.0,0
bcc,2072707000,72707.0,0
bcc,2072708000,72708.0,0
bcc,2072709000,72709.0,0
bcc,2072710000,72710.0,0
bcc,2072711000,72711.0,0
bcc,2072712000,72712.0,0
bcc,2072713000,72713.0,0
bcc,2072714000,72714.0,0
bcc,2072715000,72715.0,0
bcc,2072716000,72716.0,0
bcc,2072717000,72717.0,0
bcc,2072718000,72718.0,0
bcc,2072719000,72719.0,0
bcc,2072720000,72720.0,0
bcc,2072721000,72721.0,0
bcc,2072722000,72722.0,0
bcc,2072723000,72723.0,0
bcc,2072724000,72724.0,0
bcc,2072725000,72725.0,0
bcc,2072726000,72726.0,0
bcc,2072727000,72727.0,0
bcc,2072728000,72728.0,0
bcc,2072729000,72729.0,0
bcc,2072730000,72730.0,0
bcc,2072731000,72731.0,0
bcc,2072732000,72732.0,0
bcc,2072733000,72733.0,0
bcc,2072734000,72734.0,0
bcc,2072735000,72735.0,0
bcc,2072736000,72736.0,0
bcc,2072737000,72737.0,0
bcc,2072738000,72738.0,0
bcc,2072739000,72739.0,0
bcc,2072740000,72740.0,0
bcc,2072741000,72741.0,0
bcc,2072742000,72742.0,0
bcc,2072743000,72743.0,0
bcc,2072744000,72744.0,0
bcc,2072745000,72745.0,0
bcc,2072746000,72746.0,0
bcc,2072747000,72747.0,0
bcc,2072748000,72748.0,0
bcc,2072749000,72749.0,0
bcc,2072750000,72750.0,0
bcc,2072751000,72751.0,0
bcc,2072752000,72752.0,0
bcc,2072753000,72753.0,0
bcc,2072754000,72754.0,0
bcc,2072755000,72755.0,0
bcc,2072756000,72756.0,0
bcc,2072757000,72757.0,0
bcc,2072758000,72758.0,0
bcc,2072759000,72759.0,0
bcc,2072760000,72760.0,0
bcc,2072761000,72761.0,0
bcc,2072762000,72762.0,0
bcc,2072763000,72763.0,0
bcc,2072764000,72764.0,0
bcc,2072765000,72765.0,0
bcc,2072766000,72766.0,0
bcc,2072767000,72767.0,0
bcc,2072768000,72768.0,0
bcc,2072769000,72769.0,0
bcc,2072770000,72770.0,0
bcc,2072771000,72771.0,0
bcc,2072772000,72772.0,0
bcc,2072773000,72773.0,0
bcc,2072774000,72774.0,0
bcc,2072775000,72775.0,0
bcc,2072776000,72776.0,0
bcc,2072777000,72777.0,0
bcc,2072778000,72778.0,0
bcc,2072779000,72779.0,0
bcc,2072780000,72780.0,0
bcc,2072781000,72781.0,0
bcc,2072782000,72782.0,0
bcc,2072783000,72783.0,0
bcc,2072784000,72784.0,0
bcc,2072785000,72785.0,0
bcc,2072786000,72786.0,0
bcc,2072787000,72787.0,0
bcc,2072788000,72788.0,0
bcc,2072789000,72789.0,0
bcc,2072790000,72790.0,0
bcc,2072791000,72791.0,0
bcc,2072792000,72792.0,0
bcc,2072793000,72793.0,0
bcc,2072794000,72794.0,0
bcc,2072795000,72795.0,0
bcc,2072796000,72796.0,0
bcc,2072797000,72797.0,0
bcc,2072798000,72798.0,0
bcc,2072799000,72799.0,0
bcc,2072800000,72800.0,0
bcc,2072801000,72801.0,0
bcc,2072802000,72802.0,0
bcc,2072803000,72803.0,0
bcc,2072804000,72804.0,0
bcc,2072805000,72805.0,0
bcc,2072806000,72806.0,0
bcc,2072807000,72807.0,0
bcc,2072808000,72808.0,0
bcc,2072809000,72809.0,0
bcc,2072810000,72810.0,0
bcc,2072811000,72811.0,0
bcc,2072812000,72812.0,0
bcc,2072813000,72813.0,0
bcc,2072814000,72814.0,0
bcc,2072815000,72815.0,0
bcc,2072816000,72816.0,0
bcc,2072817000,72817.0,0
bcc,2072818000,72818.0,0
bcc,2072819000,72819.0,0
bcc,2072820000,72820.0,0
bcc,2072821000,72821.0,0
bcc,2072822000,72822.0,0
bcc,2072823000,72823.0,0
bcc,2072824000,72824.0,0
bcc,2072825000,72825.0,0
bcc,2072826000,72826.0,0
bcc,2072827000,72827.0,0
bcc,2072828000,72828.0,0
bcc,2072829000,72829.0,0
bcc,2072830000,72830.0,0
bcc,2072831000,72831.0,0
bcc,2072832000,72832.0,0
bcc,2072833000,72833.0,0
bcc,2072834000,72834.0,0
bcc,2072835000,72835.0,0
bcc,2072836000,72836.0,0
bcc,2072837000,72837.0,0
bcc,2072838000,72838.0,0
bcc,2072839000,72839.0,0
bcc,2072840000,72840.0,0
bcc,2072841000,72841.0,0
bcc,2072842000,72842.0,0
bcc,2072843000,72843.0,0
bcc,2072844000,72844.0,0
bcc,2072845000,72845.0,0
bcc,2072846000,72846.0,0
bcc,2072847000,72847.0,0
bcc,2072848000,72848.0,0
bcc,2072849000,72849.0,0
bcc,2072850000,72850.0,0
bcc,2072851000,72851.0,0
bcc,2072852000,72852.0,0
bcc,2072853000,72853.0,0
bcc,2072854000,72854.0,0
bcc,2072855000,72855.0,0
bcc,2072856000,72856.0,0
bcc,2072857000,72857.0,0
bcc,2072858000,72858.0,0
bcc,2072859000,72859.0,0
bcc,2072860000,72860.0,0
bcc,2072861000,72861.0,0
bcc,2072862000,72862.0,0
bcc,2072863000,72863.0,0
bcc,2072864000,72864.0,0
bcc,2072865000,72865.0,0
bcc,2072866000,72866.0,0
bcc,2072867000,72867.0,0
bcc,2072868000,72868.0,0
bcc,2072869000,72869.0,0
bcc,2072870000,72870.0,0
bcc,2072871000,72871.0,0
bcc,2072872000,72872.0,0
bcc,2072873000,72873.0,0
bcc,2072874000,72874.0,0
bcc,2072875000,72875.0,0
bcc,2072876000,72876.0,0
bcc,2072877000,72877.0,0
bcc,2072878000,72878.0,0
bcc,2072879000,72879.0,0
bcc,2072880000,72880.0,0
bcc,2072881000,72881.0,0
bcc,2072882000,72882.0,0
bcc,2072883000,72883.0,0
bcc,2072884000,72884.0,0
bcc,2072885000,72885.0,0
bcc,2072886000,72886.0,0
bcc,2072887000,72887.0,0
bcc,2072888000,72888.0,0
bcc,2072889000,72889.0,0
bcc,2072890000,72890.0,0
bcc,2072891000,72891.0,0
bcc,2072892000,72892.0,0
bcc,2072893000,72893.0,0
bcc,2072894000,72894.0,0
bcc,2072895000,72895.0,0
bcc,2072896000,72896.0,0
bcc,2072897000,72897.0,0
bcc,2072898000,72898.0,0
bcc,2072899000,72899.0,0
bcc,2072900000,72900.0,0
bcc,2072901000,72901.0,0
bcc,2072902000,72902.0,0
bcc,2072903000,72903.0,0
bcc,2072904000,72904.0,0
bcc,2072905000,72905.0,0
bcc,2072906000,72906.0,0
bcc,2072907000,72907.0,0
bcc,2072908000,72908.0,0
bcc,2072909000,72909.0,0
bcc,2072910000,72910.0,0
bcc,2072911000,72911.0,0
bcc,2072912000,72912.0,0
bcc,2072913000,72913.0,0
bcc,2072914000,72914.0,0
bcc,2072915000,72915.0,0
bcc,2072916000,72916.0,0
bcc,2072917000,72917.0,0
bcc,2072918000,72918.0,0
bcc,2072919000,72919.0,0
bcc,2072920000,72920.0,0
bcc,2072921000,72921.0,0
bcc,2072922000,72922.0,0
bcc,2072923000,72923.0,0
bcc,2072924000,72924.0,0
bcc,2072925000,72925.0,0
bcc,2072926000,72926.0,0
bcc,2072927000,72927.0,0
bcc,2072928000,72928.0,0
bcc,2072929000,72929.0,0
bcc,2072930000,72930.0,0
bcc,2072931000,72931.0,0
bcc,2072932000,72932.0,0
bcc,2072933000,72933.0,0
bcc,2072934000,72934.0,0
bcc,2072935000,72935.0,0
bcc,2072936000,72936.0,0
bcc,2072937000,72937.0,0
bcc,2072938000,72938.0,0
bcc,2072939000,72939.0,0
bcc,2072940000,72940.0,0
bcc,2072941000,72941.0,0
bcc,2072942000,72942.0,0
bcc,2072943000,72943.0,0
bcc,2072944000,72944.0,0
bcc,2072945000,72945.0,0
bcc,2072946000,72946.0,0
bcc,2072947000,72947.0,0
bcc,2072948000,72948.0,0
bcc,2072949000,72949.0,0
bcc,2072950000,72950.0,0
bcc,2072951000,72951.0,0
bcc,2072952000,72952.0,0
bcc,2072953000,72953.0,0
bcc,2072954000,72954.0,0
bcc,2072955000,72955.0,0
bcc,2072956000,72956.0,0
bcc,2072957000,72957.0,0
bcc,2072958000,72958.0,0
bcc,2072959000,72959.0,0
bcc,2072960000,72960.0,0
bcc,2072961000,72961.0,0
bcc,2072962000,72962.0,0
bcc,2072963000,72963.0,0
bcc,2072964000,72964.0,0
bcc,2072965000,72965.0,0
bcc,2072966000,72966.0,0
bcc,2072967000,72967.0,0
bcc,2072968000,72968.0,0
bcc,2072969000,72969.0,0
bcc,2072970000,72970.0,0
bcc,2072971000,72971.0,0
bcc,2072972000,72972.0,0
bcc,2072973000,72973.0,0
bcc,2072974000,72974.0,0
bcc,2072975000,72975.0,0
bcc,2072976000,72976.0,0
bcc,2072977000,72977.0,0
bcc,2072978000,72978.0,0
bcc,2072979000,72979.0,0
bcc,2072980000,72980.0,0
bcc,2072981000,72981.0,0
bcc,2072982000,72982.0,0
bcc,2072983000,72983.0,0
bcc,2072984000,72984.0,0
bcc,2072985000,72985.0,0
bcc,2072986000,72986.0,0
bcc,2072987000,72987.0,0
bcc,2072988000,72988.0,0
bcc,2072989000,72989.0,0
bcc,2072990000,72990.0,0
bcc,2072991000,72991.0,0
bcc,2072992000,72992.0,0
bcc,2072993000,72993.0,0
bcc,2072994000,72994.0,0
bcc,2072995000,72995.0,0
bcc,2072996000,72996.0,0
bcc,2072997000,72997.0,0
bcc,2072998000,72998.0,0
bcc,2072999000,72999.0,0
bcc,2073000000,73000.0,0
bcc,2073001000,73001.0,0
bcc,2073002000,73002.0,0
bcc,2073003000,73003.0,0
bcc,2073004000,73004.0,0
bcc,2073005000,73005.0,0
bcc,2073006000,73006.0,0
bcc,2073007000,73007.0,0
bcc,2073008000,73008.0,0
bcc,2073009000,73009.0,0
bcc,2073010000,73010.0,0
bcc,2073011000,73011.0,0
bcc,2073012000,73012.0,0
bcc,2073013000,73013.0,0
bcc,2073014000,73014.0,0
bcc,2073015000,73015.0,0
bcc,2073016000,73016.0,0
bcc,2073017000,73017.0,0
bcc,2073018000,73018.0,0
bcc,2073019000,73019.0,0
bcc,2073020000,73020.0,0
bcc,2073021000,73021.0,0
bcc,2073022000,73022.0,0
bcc,2073023000,73023.0,0
bcc,2073024000,73024.0,0
bcc,2073025000,73025.0,0
bcc,2073026000,73026.0,0
bcc,2073027000,73027.0,0
bcc,2073028000,73028.0,0
bcc,2073029000,73029.0,0
bcc,2073030000,73030.0,0
bcc,2073031000,73031.0,0
bcc,2073032000,73032.0,0
bcc,2073033000,73033.0,0
bcc,2073034000,73034.0,0
bcc,2073035000,73035.0,0
bcc,2073036000,73036.0,0
bcc,2073037000,73037.0,0
bcc,2073038000,73038.0,0
bcc,2073039000,73039.0,0
bcc,2073040000,73040.0,0
bcc,2073041000,73041.0,0
bcc,2073042000,73042.0,0
bcc,2073043000,73043.0,0
bcc,2073044000,73044.0,0
bcc,2073045000,73045.0,0
bcc,2073046000,73046.0,0
bcc,2073047000,73047.0,0
bcc,2073048000,73048.0,0
bcc,2073049000,73049.0,0
bcc,2073050000,73050.0,0
bcc,2073051000,73051.0,0
bcc,2073052000,73052.0,0
bcc,2073053000,73053.0,0
bcc,2073054000,73054.0,0
bcc,2073055000,73055.0,0
bcc,2073056000,73056.0,0
bcc,2073057000,73057.0,0
bcc,2073058000,73058.0,0
bcc,2073059000,73059.0,0
bcc,2073060000,73060.0,0
bcc,2073061000,73061.0,0
bcc,2073062000,73062.0,0
bcc,2073063000,73063.0,0
bcc,2073064000,73064.0,0
bcc,2073065000,73065.0,0
bcc,2073066000,73066.0,0
bcc,2073067000,73067.0,0
bcc,2073068000,73068.0,0
bcc,2073069000,73069.0,0
bcc,2073070000,73070.0,0
bcc,2073071000,73071.0,0
bcc,2073072000,73072.0,0
bcc,2073073000,73073.0,0
bcc,2073074000,73074.0,0
bcc,2073075000,73075.0,0
bcc,2073076000,73076.0,0
bcc,2073077000,73077.0,0
bcc,2073078000,73078.0,0
bcc,2073079000,73079.0,0
bcc,2073080000,73080.0,0
bcc,2073081000,73081.0,0
bcc,2073082000,73082.0,0
bcc,2073083000,73083.0,0
bcc,2073084000,73084.0,0
bcc,2073085000,73085.0,0
bcc,2073086000,73086.0,0
bcc,2073087000,73087.0,0
bcc,2073088000,73088.0,0
bcc,2073089000,73089.0,0
bcc,2073090000,73090.0,0
bcc,2073091000,73091.0,0
bcc,2073092000,73092.0,0
bcc,2073093000,73093.0,0
bcc,2073094000,73094.0,0
bcc,2073095000,73095.0,0
bcc,2073096000,73096.0,0
bcc,2073097000,73097.0,0
bcc,2073098000,73098.0,0
bcc,2073099000,73099.0,0
bcc,2073100000,73100.0,0
bcc,2073101000,73101.0,0
bcc,2073102000,73102.0,0
bcc,2073103000,73103.0,0
bcc,2073104000,73104.0,0
bcc,2073105000,73105.0,0
bcc,2073106000,73106.0,0
bcc,2073107000,73107.0,0
bcc,2073108000,73108.0,0
bcc,2073109000,73109.0,0
bcc,2073110000,73110.0,0
bcc,2073111000,73111.0,0
bcc,2073112000,73112.0,0
bcc,2073113000,73113.0,0
bcc,2073114000,73114.0,0
bcc,2073115000,73115.0,0
bcc,2073116000,73116.0,0
bcc,2073117000,73117.0,0
bcc,2073118000,73118.0,0
bcc,2073119000,73119.0,0
bcc,2073120000,73120.0,0
bcc,2073121000,73121.0,0
bcc,2073122000,73122.0,0
bcc,2073123000,73123.0,0
bcc,2073124000,73124.0,0
bcc,2073125000,73125.0,0
bcc,2073126000,73126.0,0
bcc,2073127000,73127.0,0
bcc,2073128000,73128.0,0
bcc,2073129000,73129.0,0
bcc,2073130000,73130.0,0
bcc,2073131000,73131.0,0
bcc,2073132000,73132.0,0
bcc,2073133000,73133.0,0
bcc,2073134000,73134.0,0
bcc,2073135000,73135.0,0
bcc,2073136000,73136.0,0
bcc,2073137000,73137.0,0
bcc,2073138000,73138.0,0
bcc,2073139000,73139.0,0
bcc,2073140000,73140.0,0
bcc,2073141000,73141.0,0
bcc,2073142000,73142.0,0
bcc,2073143000,73143.0,0
bcc,2073144000,73144.0,0
bcc,2073145000,73145.0,0
bcc,2073146000,73146.0,0
bcc,2073147000,73147.0,0
bcc,2073148000,73148.0,0
bcc,2073149000,73149.0,0
bcc,2073150000,73150.0,0
bcc,2073151000,73151.0,0
bcc,2073152000,73152.0,0
bcc,2073153000,73153.0,0
bcc,2073154000,73154.0,0
bcc,2073155000,73155.0,0
bcc,2073156000,73156.0,0
bcc,2073157000,73157.0,0
bcc,2073158000,73158.0,0
bcc,2073159000,73159.0,0
bcc,2073160000,73160.0,0
bcc,2073161000,73161.0,0
bcc,2073162000,73162.0,0
bcc,2073163000,73163.0,0
bcc,2073164000,73164.0,0
bcc,2073165000,73165.0,0
bcc,2073166000,73166.0,0
bcc,2073167000,73167.0,0
bcc,2073168000,73168.0,0
bcc,2073169000,73169.0,0
bcc,2073170000,73170.0,0
bcc,2073171000,73171.0,0
bcc,2073172000,73172.0,0
bcc,2073173000,73173.0,0
bcc,2073174000,73174.0,0
bcc,2073175000,73175.0,0
bcc,2073176000,73176.0,0
bcc,2073177000,73177.0,0
bcc,2073178000,73178.0,0
bcc,2073179000,73179.0,0
bcc,2073180000,73180.0,0
bcc,2073181000,73181.0,0
bcc,2073182000,73182.0,0
bcc,2073183000,73183.0,0
bcc,2073184000,73184.0,0
bcc,2073185000,73185.0,0
bcc,2073186000,73186.0,0
bcc,2073187000,73187.0,0
bcc,2073188000,73188.0,0
bcc,2073189000,73189.0,0
bcc,2073190000,73190.0,0
bcc,2073191000,73191.0,0
bcc,2073192000,73192.0,0
bcc,2073193000,73193.0,0
bcc,2073194000,73194.0,0
bcc,2073195000,73195.0,0
bcc,2073196000,73196.0,0
bcc,2073197000,73197.0,0
bcc,2073198000,73198.0,0
bcc,2073199000,73199.0,0
bcc,2073200000,73200.0,0
bcc,2073201000,73201.0,0
bcc,2073202000,73202.0,0
bcc,2073203000,73203.0,0
bcc,2073204000,73204.0,0
bcc,2073205000,73205.0,0
bcc,2073206000,73206.0,0
bcc,2073207000,73207.0,0
bcc,2073208000,73208.0,0
bcc,2073209000,73209.0,0
bcc,2073210000,73210.0,0
bcc,2073211000,73211.0,0
bcc,2073212000,73212.0,0
bcc,2073213000,73213.0,0
bcc,2073214000,73214.0,0
bcc,2073215000,73215.0,0
bcc,2073216000,73216.0,0
bcc,2073217000,73217.0,0
bcc,2073218000,73218.0,0
bcc,2073219000,73219.0,0
bcc,2073220000,73220.0,0
bcc,2073221000,73221.0,0
bcc,2073222000,73222.0,0
bcc,2073223000,73223.0,0
bcc,2073224000,73224.0,0
bcc,2073225000,73225.0,0
bcc,2073226000,73226.0,0
bcc,2073227000,73227.0,0
bcc,2073228000,73228.0,0
bcc,2073229000,73229.0,0
bcc,2073230000,73230.0,0
bcc,2073231000,73231.0,0
bcc,2073232000,73232.0,0
bcc,2073233000,73233.0,0
bcc,2073234000,73234.0,0
bcc,2073235000,73235.0,0
bcc,2073236000,73236.0,0
bcc,2073237000,73237.0,0
bcc,2073238000,73238.0,0
bcc,2073239000,73239.0,0
bcc,2073240000,73240.0,0
bcc,2073241000,73241.0,0
bcc,2073242000,73242.0,0
bcc,2073243000,73243.0,0
bcc,2073244000,73244.0,0
bcc,2073245000,73245.0,0
bcc,2073246000,73246.0,0
bcc,2073247000,73247.0,0
bcc,2073248000,73248.0,0
bcc,2073249000,73249.0,0
bcc,2073250000,73250.0,0
bcc,2073251000,73251.0,0
bcc,2073252000,73252.0,0
bcc,2073253000,73253.0,0
bcc,2073254000,73254.0,0
bcc,2073255000,73255.0,0
bcc,2073256000,73256.0,0
bcc,2073257000,73257.0,0
bcc,2073258000,73258.0,0
bcc,2073259000,73259.0,0
bcc,2073260000,73260.0,0
bcc,2073261000,73261.0,0
bcc,2073262000,73262.0,0
bcc,2073263000,73263.0,0
bcc,2073264000,73264.0,0
bcc,2073265000,73265.0,0
bcc,2073266000,73266.0,0
bcc,2073267000,73267.0,0
bcc,2073268000,73268.0,0
bcc,2073269000,73269.0,0
bcc,2073270000,73270.0,0
bcc,2073271000,73271.0,0
bcc,2073272000,73272.0,0
bcc,2073273000,73273.0,0
bcc,2073274000,73274.0,0
bcc,2073275000,73275.0,0
bcc,2073276000,73276.0,0
bcc,2073277000,73277.0,0
bcc,2073278000,73278.0,0
bcc,2073279000,73279.0,0
bcc,2073280000,73280.0,0
bcc,2073281000,73281.0,0
bcc,2073282000,73282.0,0
bcc,2073283000,73283.0,0
bcc,2073284000,73284.0,0
bcc,2073285000,73285.0,0
bcc,2073286000,73286.0,0
bcc,2073287000,73287.0,0
bcc,2073288000,73288.0,0
bcc,2073289000,73289.0,0
bcc,2073290000,73290.0,0
bcc,2073291000,73291.0,0
bcc,2073292000,73292.0,0
bcc,2073293000,73293.0,0
bcc,2073294000,73294.0,0
bcc,2073295000,73295.0,0
bcc,2073296000,73296.0,0
bcc,2073297000,73297.0,0
bcc,2073298000,73298.0,0
bcc,2073299000,73299.0,0
bcc,2073300000,73300.0,0
bcc,2073301000,73301.0,0
bcc,2073302000,73302.0,0
bcc,2073303000,73303.0,0
bcc,2073304000,73304.0,0
bcc,2073305000,73305.0,0
bcc,2073306000,73306.0,0
bcc,2073307000,73307.0,0
bcc,2073308000,73308.0,0
bcc,2073309000,73309.0,0
bcc,2073310000,73310.0,0
bcc,2073311000,73311.0,0
bcc,2073312000,73312.0,0
bcc,2073313000,73313.0,0
bcc,2073314000,73314.0,0
bcc,2073315000,73315.0,0
bcc,2073316000,73316.0,0
bcc,2073317000,73317.0,0
bcc,2073318000,73318.0,0
bcc,2073319000,73319.0,0
bcc,2073320000,73320.0,0
bcc,2073321000,73321.0,0
bcc,2073322000,73322.0,0
bcc,2073323000,73323.0,0
bcc,2073324000,73324.0,0
bcc,2073325000,73325.0,0
bcc,2073326000,73326.0,0
bcc,2073327000,73327.0,0
bcc,2073328000,73328.0,0
bcc,2073329000,73329.0,0
bcc,2073330000,73330.0,0
bcc,2073331000,73331.0,0
bcc,2073332000,73332.0,0
bcc,2073333000,73333.0,0
bcc,2073334000,73334.0,0
bcc,2073335000,73335.0,0
bcc,2073336000,73336.0,0
bcc,2073337000,73337.0,0
bcc,2073338000,73338.0,0
bcc,2073339000,73339.0,0
bcc,2073340000,73340.0,0
bcc,2073341000,73341.0,0
bcc,2073342000,73342.0,0
bcc,2073343000,73343.0,0
bcc,2073344000,73344.0,0
bcc,2073345000,73345.0,0
bcc,2073346000,73346.0,0
bcc,2073347000,73347.0,0
bcc,2073348000,73348.0,0
bcc,2073349000,73349.0,0
bcc,2073350000,73350.0,0
bcc,2073351000,73351.0,0
bcc,2073352000,73352.0,0
bcc,2073353000,73353.0,0
bcc,2073354000,73354.0,0
bcc,2073355000,73355.0,0
bcc,2073356000,73356.0,0
bcc,2073357000,73357.0,0
bcc,2073358000,73358.0,0
bcc,2073359000,73359.0,0
bcc,2073360000,73360.0,0
bcc,2073361000,73361.0,0
bcc,2073362000,73362.0,0
bcc,2073363000,73363.0,0
bcc,2073364000,73364.0,0
bcc,2073365000,73365.0,0
bcc,2073366000,73366.0,0
bcc,2073367000,73367.0,0
bcc,2073368000,73368.0,0
bcc,2073369000,73369.0,0
bcc,2073370000,73370.0,0
bcc,2073371000,73371.0,0
bcc,2073372000,73372.0,0
bcc,2073373000,73373.0,0
bcc,2073374000,73374.0,0
bcc,2073375000,73375.0,0
bcc,2073376000,73376.0,0
bcc,2073377000,73377.0,0
bcc,2073378000,73378.0,0
bcc,2073379000,73379.0,0
bcc,2073380000,73380.0,0
bcc,2073381000,73381.0,0
bcc,2073382000,73382.0,0
bcc,2073383000,73383.0,0
bcc,2073384000,73384.0,0
bcc,2073385000,73385.0,0
bcc,2073386000,73386.0,0
bcc,2073387000,73387.0,0
bcc,2073388000,73388.0,0
bcc,2073389000,73389.0,0
bcc,2073390000,73390.0,0
bcc,2073391000,73391.0,0
bcc,2073392000,73392.0,0
bcc,2073393000,73393.0,0
bcc,2073394000,73394.0,0
bcc,2073395000,73395.0,0
bcc,2073396000,73396.0,0
bcc,2073397000,73397.0,0
bcc,2073398000,73398.0,0
bcc,2073399000,73399.0,0
bcc,2073400000,73400.0,0
bcc,2073401000,73401.0,0
bcc,2073402000,73402.0,0
bcc,2073403000,73403.0,0
bcc,2073404000,73404.0,0
bcc,2073405000,73405.0,0
bcc,2073406000,73406.0,0
bcc,2073407000,73407.0,0
bcc,2073408000,73408.0,0
bcc,2073409000,73409.0,0
bcc,2073410000,73410.0,0
bcc,2073411000,73411.0,0
bcc,2073412000,73412.0,0
bcc,2073413000,73413.0,0
bcc,2073414000,73414.0,0
bcc,2073415000,73415.0,0
bcc,2073416000,73416.0,0
bcc,2073417000,73417.0,0
bcc,2073418000,73418.0,0
bcc,2073419000,73419.0,0
bcc,2073420000,73420.0,0
bcc,2073421000,73421.0,0
bcc,2073422000,73422.0,0
bcc,2073423000,73423.0,0
bcc,2073424000,73424.0,0
bcc,2073425000,73425.0,0
bcc,2073426000,73426.0,0
bcc,2073427000,73427.0,0
bcc,2073428000,73428.0,0
bcc,2073429000,73429.0,0
bcc,2073430000,73430.0,0
bcc,2073431000,73431.0,0
bcc,2073432000,73432.0,0
bcc,2073433000,73433.0,0
bcc,2073434000,73434.0,0
bcc,2073435000,73435.0,0
bcc,2073436000,73436.0,0
bcc,2073437000,73437.0,0
bcc,2073438000,73438.0,0
bcc,2073439000,73439.0,0
bcc,2073440000,73440.0,0
bcc,2073441000,73441.0,0
bcc,2073442000,73442.0,0
bcc,2073443000,73443.0,0
bcc,2073444000,73444.0,0
bcc,2073445000,73445.0,0
bcc,2073446000,73446.0,0
bcc,2073447000,73447.0,0
bcc,2073448000,73448.0,0
bcc,2073449000,73449.0,0
bcc,2073450000,73450.0,0
bcc,2073451000,73451.0,0
bcc,2073452000,73452.0,0
bcc,2073453000,73453.0,0
bcc,2073454000,73454.0,0
bcc,2073455000,73455.0,0
bcc,2073456000,73456.0,0
bcc,2073457000,73457.0,0
bcc,2073458000,73458.0,0
bcc,2073459000,73459.0,0
bcc,2073460000,73460.0,0
bcc,2073461000,73461.0,0
bcc,2073462000,73462.0,0
bcc,2073463000,73463.0,0
bcc,2073464000,73464.0,0
bcc,2073465000,73465.0,0
bcc,2073466000,73466.0,0
bcc,2073467000,73467.0,0
bcc,2073468000,73468.0,0
bcc,2073469000,73469.0,0
bcc,2073470000,73470.0,0
bcc,2073471000,73471.0,0
bcc,2073472000,73472.0,0
bcc,2073473000,73473.0,0
bcc,2073474000,73474.0,0
bcc,2073475000,73475.0,0
bcc,2073476000,73476.0,0
bcc,2073477000,73477.0,0
bcc,2073478000,73478.0,0
bcc,2073479000,73479.0,0
bcc,2073480000,73480.0,0
bcc,2073481000,73481.0,0
bcc,2073482000,73482.0,0
bcc,2073483000,73483.0,0
bcc,2073484000,73484.0,0
bcc,2073485000,73485.0,0
bcc,2073486000,73486.0,0
bcc,2073487000,73487.0,0
bcc,2073488000,73488.0,0
bcc,2073489000,73489.0,0
bcc,2073490000,73490.0,0
bcc,2073491000,73491.0,0
bcc,2073492000,73492.0,0
bcc,2073493000,73493.0,0
bcc,2073494000,73494.0,0
bcc,2073495000,73495.0,0
bcc,2073496000,73496.0,0
bcc,2073497000,73497.0,0
bcc,2073498000,73498.0,0
bcc,2073499000,73499.0,0
bcc,2073500000,73500.0,0
bcc,2073501000,73501.0,0
bcc,2073502000,73502.0,0
bcc,2073503000,73503.0,0
bcc,2073504000,73504.0,0
bcc,2073505000,73505.0,0
bcc,2073506000,73506.0,0
bcc,2073507000,73507.0,0
bcc,2073508000,73508.0,0
